TIME                TIMESTEP            PRHO                VFRAC               SIG11               SIG22               SIG33               SIG12               SIG23               SIG13               DSIGDT11            DSIGDT22            DSIGDT33            DSIGDT12            DSIGDT23            DSIGDT13            STRAIN11            STRAIN22            STRAIN33            STRAIN12            STRAIN23            STRAIN13            F11                 F12                 F13                 F21                 F22                 F23                 F31                 F32                 F33                 D11                 D22                 D33                 D12                 D23                 D13                 W11                 W12                 W13                 W21                 W22                 W23                 W31                 W32                 W33                 EQVEPS              PRESSURE            GAM                 GAMNL               EPV                 DAM                 BSIG11              BSIG22              BSIG33              BSIG12              BSIG23              BSIG13              ENRGY               TMPR                RHO                 R                   Z                   YLD                 FREE01              FREE02              FREE03              FREE04              FREE05              
5.0000000000E-01    1.0000000000E-03    9.9980002211E-01    1.0000000000E+00    8.2199133332E+07    7.2759576142E-12    7.2759576142E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826667E+08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.0000000000E-04    -1.5000105434E-04   -1.5000105434E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005001250E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9985001020E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9985001020E-01    1.0000000000E-03    -3.0000210869E-04   -3.0000210869E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.4347163202E-04    -2.7399711111E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7606423468E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.7115311321E+07    4.7457691757E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.0100000000E-01    1.0000000000E-03    9.9979962219E-01    1.0000000000E+00    8.2363531599E+07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826668E+08    -7.2759576142E-09   -7.2759576142E-09   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.0100000000E-04    -1.5030105645E-04   -1.5030105645E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005011255E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984971024E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984971024E-01    1.0000000001E-03    -3.0000210871E-04   -3.0000210871E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.4435857528E-04    -2.7454510533E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7715417616E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.7249541944E+07    4.7552607140E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.0200000000E-01    1.0000000000E-03    9.9979922228E-01    1.0000000000E+00    8.2527929866E+07    7.2759576142E-12    7.2759576142E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826665E+08    7.2759576142E-09    7.2759576142E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.0200000000E-04    -1.5060105856E-04   -1.5060105856E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005021260E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984941028E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984941028E-01    9.9999999990E-04    -3.0000210865E-04   -3.0000210865E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.4524551854E-04    -2.7509309955E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7729932746E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.7383772566E+07    4.7647522524E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.0300000000E-01    1.0000000000E-03    9.9979882236E-01    1.0000000000E+00    8.2692328132E+07    -1.4551915228E-11   -2.9103830457E-11   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826665E+08    -2.1827872843E-08   -3.6379788071E-08   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.0300000000E-04    -1.5090106066E-04   -1.5090106066E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005031265E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984911032E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984911032E-01    9.9999999990E-04    -3.0000210865E-04   -3.0000210865E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.4613246181E-04    -2.7564109377E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7710550266E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.7518003189E+07    4.7742437907E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.0400000000E-01    1.0000000000E-03    9.9979842245E-01    1.0000000000E+00    8.2856726399E+07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826664E+08    1.4551915228E-08    2.9103830457E-08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.0400000000E-04    -1.5120106277E-04   -1.5120106277E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005041270E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984881037E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984881037E-01    9.9999999987E-04    -3.0000210864E-04   -3.0000210864E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.4701940507E-04    -2.7618908800E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7683432179E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.7652233812E+07    4.7837353291E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.0500000000E-01    1.0000000000E-03    9.9979802253E-01    1.0000000000E+00    8.3021124665E+07    7.2759576142E-12    7.2759576142E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826663E+08    7.2759576142E-09    7.2759576142E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.0500000000E-04    -1.5150106488E-04   -1.5150106488E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005051275E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984851041E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984851041E-01    9.9999999982E-04    -3.0000210863E-04   -3.0000210863E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.4790634834E-04    -2.7673708222E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7729888992E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.7786464434E+07    4.7932268674E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.0600000000E-01    1.0000000000E-03    9.9979762262E-01    1.0000000000E+00    8.3185522932E+07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826669E+08    -7.2759576142E-09   -7.2759576142E-09   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.0600000000E-04    -1.5180106699E-04   -1.5180106699E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005061280E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984821045E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984821045E-01    1.0000000002E-03    -3.0000210873E-04   -3.0000210873E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.4879329160E-04    -2.7728507644E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7713679277E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.7920695057E+07    4.8027184058E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.0700000000E-01    1.0000000000E-03    9.9979722270E-01    1.0000000000E+00    8.3349921199E+07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826667E+08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.0700000000E-04    -1.5210106910E-04   -1.5210106910E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005071285E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984791050E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984791050E-01    1.0000000001E-03    -3.0000210870E-04   -3.0000210870E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.4968023486E-04    -2.7783307066E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7783256293E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.8054925679E+07    4.8122099441E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.0800000000E-01    1.0000000000E-03    9.9979682279E-01    1.0000000000E+00    8.3514319466E+07    -7.2759576142E-12   -7.2759576142E-12   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826669E+08    -7.2759576142E-09   -7.2759576142E-09   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.0800000000E-04    -1.5240107121E-04   -1.5240107121E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005081291E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984761054E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984761054E-01    1.0000000001E-03    -3.0000210872E-04   -3.0000210872E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.5056717813E-04    -2.7838106489E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7717112201E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.8189156302E+07    4.8217014825E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.0900000000E-01    1.0000000000E-03    9.9979642287E-01    1.0000000000E+00    8.3678717732E+07    7.2759576142E-12    7.2759576142E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    1.4551915228E-08    1.4551915228E-08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.0900000000E-04    -1.5270107332E-04   -1.5270107332E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005091296E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984731058E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984731058E-01    9.9999999997E-04    -3.0000210867E-04   -3.0000210867E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.5145412139E-04    -2.7892905911E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7743839457E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.8323386925E+07    4.8311930208E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.1000000000E-01    1.0000000000E-03    9.9979602296E-01    1.0000000000E+00    8.3843115999E+07    7.2759576142E-12    7.2759576142E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.1000000000E-04    -1.5300107543E-04   -1.5300107543E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005101301E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984701063E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984701063E-01    1.0000000000E-03    -3.0000210868E-04   -3.0000210868E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.5234106466E-04    -2.7947705333E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7635888609E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.8457617547E+07    4.8406845592E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.1100000000E-01    1.0000000000E-03    9.9979562304E-01    1.0000000000E+00    8.4007514266E+07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    -7.2759576142E-09   -7.2759576142E-09   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.1100000000E-04    -1.5330107753E-04   -1.5330107753E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005111306E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984671067E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984671067E-01    1.0000000000E-03    -3.0000210868E-04   -3.0000210868E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.5322800792E-04    -2.8002504755E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7606032637E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.8591848170E+07    4.8501760975E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.1200000000E-01    1.0000000000E-03    9.9979522313E-01    1.0000000000E+00    8.4171912532E+07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.1200000000E-04    -1.5360107964E-04   -1.5360107964E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005121311E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984641072E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984641072E-01    9.9999999999E-04    -3.0000210868E-04   -3.0000210868E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.5411495119E-04    -2.8057304177E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7592690886E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.8726078793E+07    4.8596676359E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.1300000000E-01    1.0000000000E-03    9.9979482322E-01    1.0000000000E+00    8.4336310799E+07    7.2759576142E-12    7.2759576142E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    7.2759576142E-09    7.2759576142E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.1300000000E-04    -1.5390108175E-04   -1.5390108175E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005131316E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984611076E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984611076E-01    9.9999999995E-04    -3.0000210867E-04   -3.0000210867E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.5500189445E-04    -2.8112103600E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7688907652E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.8860309415E+07    4.8691591742E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.1400000000E-01    1.0000000000E-03    9.9979442330E-01    1.0000000000E+00    8.4500709065E+07    2.1827872843E-11    2.1827872843E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826665E+08    1.4551915228E-08    1.4551915228E-08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.1400000000E-04    -1.5420108386E-04   -1.5420108386E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005141321E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984581080E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984581080E-01    9.9999999989E-04    -3.0000210865E-04   -3.0000210865E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.5588883771E-04    -2.8166903022E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.9208682120E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.8994540038E+07    4.8786507126E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.1500000000E-01    1.0000000000E-03    9.9979402339E-01    1.0000000000E+00    8.4665107332E+07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826667E+08    -2.1827872843E-08   -2.1827872843E-08   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.1500000000E-04    -1.5450108597E-04   -1.5450108597E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005151326E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984551085E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984551085E-01    1.0000000000E-03    -3.0000210869E-04   -3.0000210869E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.5677578098E-04    -2.8221702444E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7683475637E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.9128770661E+07    4.8881422509E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.1600000000E-01    1.0000000000E-03    9.9979362347E-01    1.0000000000E+00    8.4829505599E+07    0.0000000000E+00    1.4551915228E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826669E+08    0.0000000000E+00    1.4551915228E-08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.1600000000E-04    -1.5480108808E-04   -1.5480108808E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005161332E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984521089E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984521089E-01    1.0000000002E-03    -3.0000210873E-04   -3.0000210873E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.5766272424E-04    -2.8276501866E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.9094516710E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.9263001283E+07    4.8976337893E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.1700000000E-01    1.0000000000E-03    9.9979322356E-01    1.0000000000E+00    8.4993903866E+07    1.4551915228E-11    1.4551915228E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826667E+08    1.4551915228E-08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.1700000000E-04    -1.5510109019E-04   -1.5510109019E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005171337E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984491094E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984491094E-01    1.0000000000E-03    -3.0000210869E-04   -3.0000210869E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.5854966751E-04    -2.8331301289E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7631716595E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.9397231906E+07    4.9071253276E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
5.1800000000E-01    1.0000000000E-03    9.9979282365E-01    1.0000000000E+00    8.5158302132E+07    -7.2759576142E-12   -7.2759576142E-12   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826668E+08    -2.1827872843E-08   -2.1827872843E-08   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.1800000000E-04    -1.5540109229E-04   -1.5540109229E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0005181342E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984461098E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9984461098E-01    1.0000000001E-03    -3.0000210872E-04   -3.0000210872E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.5943661077E-04    -2.8386100711E+07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.9061749020E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    6.9531462529E+07    4.9166168660E+07    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
